text	label
💥  Incidente vial caida de   moto ‍🏍 en la carrera 21 con calle 153, sentido norte- sur. Unidad de 👮@TransitoBta y 🚑 asig	1
Incidente vial entre bus 🚌 y  motociclista 🏍️ en la  calle 13 con carrera 128 , sentido oriente - occidente.Unidad de 👮TransitoBta y 🚑 asignadas.	1
la avenida calle 26 al Oriente presenta congestión desde la carrera 96 por el carril de los buses hasta la avenida boyacá y por el carril de los vehículos particulares está fuertemente trancada desde la carrera 91 hasta la avenida boyacá	0
Incidente vial entre bus🚍 y un ciclista ‍🚴‍ en la calle 22 con carrera 116, sentido occidente - oriente.Unidad de 👮 @TransitoBta asignada.	1
Joven murió atropellado por @TransMilenio tras ser empujado ►https://t.co/8mQiPTG9AT https://t.co/jfIRGX4GRc	1
Incidente vial entre dos particulares  🚘‍ en la Av Cali con calle 20, sentido sur -norte.Unidad de 👮 @TransitoBta asignada.	1
@TransMilenio Y los colados ? Gamines y venekos pidiendo plata a punta de cuchillo	0
@AbgSajor @SebastianPJ24 Ese es el que queda como en un sótano?	0
Se necesita ambulancia para lesionado en accidente de tránsito en la Trasversal 5u # 48m-44 barrio mirador sector 1 @SectorSalud @SectorMovilidad @TransitoPolicia	1
@oetm La cuñada del hermano de mi compañera fue la que falleció en este accidente se llamaba maría fernanda bautista!... Dios la tenga en su santa gloria.. Dejo huérfano a su pequeño de 11 años y el papá había fallecido hacia 2 años atrás.	0
#PELAEZHERMANOS te recomienda revisar periódicamente el sistema completo de frenado de tu vehículo 🚗 (pastillas, campanas, correas, bandas y líquido) para evitar un accidente en cualquier momento. 👆Consulta nuestro sitio web para ubicar el punto de venta más cercano a ti. https://t.co/hAfQ3zg2Lf	0
#ElNoctámbulo ¡Insólito! Este es el video que revela el fatídico accidente, en el que un vehículo arrolló a un grupo de 5 personas en la calle 26. En el hecho, falleció un sacerdote de 80 años #ArribaBogotá https://t.co/aPlOq81wSW	1
Informan fuerte trancón en la avenida suba desde la avenida Ciudad de Cali Hasta la estación campiña por ingreso a una bomba de gasolina que hay en esa zona sentido occidente Oriente	0
📢#Atención: marcha de ADEC avanza por la calle 26 con Cra. 29, sentido Occ - Or, afectando este tramo. Por otro lado, estudiantes de la @udistrital, sede tecnológica, inician recorrido por la Av. Gaitán Cortés con Av. Villavicencio hacia el sur para conectar con la Av. Caracas.	0
@numeral767 buenos días. Paso a La Mesa habilitado ya¿?, anoche estuvo cerrado... desbordamiento o accidente... ¿?	0
Incidente vial, caída de motociclista 🏍‍ en la Av Américas con carrera 69 A, Unidad de 👮 @TransitoBta y 🚑asignada.	1
Debimos votar por el hijueputa de Lleras. Buenos días!	0
@BomberosBogota @SectorMovilidad accidente taxis avenida ciudad de cali con 26 sentido sur norte	1
@BogotaTransito @SectorMovilidad Se solicita @TransitoPolicia para controlar congestión producida por choque entre tractocamión y particular Avenida calle 80 hacia el occidente bajo el puente de la avenida Ciudad de Cali	1
💥  Incidente vial entre 3 particulares 🚘 en la Autosur con carrera  62, sentido occidente - oriente. Unidad de 👮@TransitoBta	1
💥  Incidente vial entre ambulancia 🚑 y motociclista 🏍 en la Av. 1 de Mayo con Av. Villavicencio, sentido oriente - occidente.Unidad de 👮 TransitoBta asignada.	1
#AlAire  el presidente de la sociedad de ingenieros del Meta, William Valencia en entrevista con @YolandaRuizRCN sobre el accidente en el puente La Pala de la Via al Llano	0
Incidente vial entre  motociclista 🏍 y peatón 🚶‍‍ en la Av Suba con calle 138, sentido norte-sur.Unidad de 👮 @TransitoBta  y 🚑 asignadas	1
Incidente vial caída de motociclista 🏍️ en la Autonorte con calle 116, sentido norte-sur.Unidad de 👮 @TransitoBta asignada. 🚑  en el punto.	1
⚠ Se presenta camión  varado en la Transversal 130 con  calle 83, sentido sur - norte.Se gestiona unidad de 👮 @TransitoBta y asistencia.	0
Accidente en Carrera 68 &gt; Norte Calz. Central #traficobogota. Tráfico 21m más lento de lo habitual. https://t.co/moHLMdsqt5 https://t.co/qve2klWFZq	1
Incidente vial entre  dos  particulares 🚘 en la Avenida circunvalar con calle 88, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	1
@Kmilomosh @MirandaBogota @GustavoBolivar En serio. Qué raro por qué la tapa huecos que fue ahí.	0
📢#AEstaHora movilización de estudiantes de la @UNColombia toma la calle 19 con carrera 40 en dirección hacia el oriente afectando toda la vía. https://t.co/y2xHC7XZAm	0
en la avenida cali frente a la biblioteca el tintal hay una tractomula que estrelló un taxi.	1
Kevin Salazar es un crack, ojalá se le descongele el pechito porque tiene muchas condiciones.	0
RT @lavillanoticias: Más de 20 heridos dejó accidente de tránsito en la vía Zipaquirá – Cajicá: https://t.co/BpnaFUJHOc En la noche de este…	1
Armando Araque trae toda la actualidad de Bucaramanga previo al choque ante Cali por Liga. https://t.co/q9gW7iORaC	0
Incidente vial entre  particular 🚘 y taxi 🚖‍ en la carrera  9 con calle 132, sentido sur-norte.Unidad de 👮 @TransitoBta asignada.	1
Todo fiel hincha del Junior debería estar viendo en este momento Fox Sports 2	0
Incidente vial entre particular 🚘 y un ‍motociclista 🏍 en la calle 106 A con carrera 19 A, sentido oriente - occidente. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
Rt Av. Las villas norte al sur llegando a la 127 (detrás de bulevar Niza) choque simple entre zonal y particular. Ya hay policía en el punto @BogotaTransito	1
@petrogustavo Y usted, ¿Prestaría a su hijas para las marchas?. 🤔	0
La #CarreraVerdeColombia es la única competencia atlética Carbono cero a nivel mundial. Corre por los #BosquesyAgua. Inscríbete en https://t.co/rZ8orvaik5 https://t.co/D4f7xBESHE	0
💥  Incidente vial entre camioneta 🚙 y bus 🚌 en la Carrera 30  con calle 26, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	1
Uds q hacen con este clima?	0
📚✏️ #MarchaEstudiantil Así avanza la marcha por la Carrera 30 con Calle 26.https://t.co/3pHtxKITGc #MePasoALaFM https://t.co/ROcduTJltF	0
Las imágenes del aparatoso accidente entre camión de basura y taxi en Bogotá https://t.co/eXZRXIedg6	1
@Citytv hueco ubicado en el barrio la Estradita cra 69 con calle 64H originando accidentes y cuando llueve el peligro de accidentalidad es mayor. https://t.co/CtcyjXTIYU	1
Bus 🚍 choca contra objeto fijo (Vivienda) 🏠 en la calle 52 Sur con carrera 11. Se asigna unidad de👮🏻 @TransitoBta. 🚑 y 🚒 @BomberosBogota.	1
Incidente vial entre particular  🚘 y un motociclista  🏍‍ en la calle 18  con carrera  15, sentido occidente - oriente.Unidad de 👮 TransitoBta asignada.	1
@VickyDavilaH Señora ,usted es una persona inteligente sea consciente,que suba a la presidencia el que sea,tendría que hacer cualquier cosa ,para financiar el hueco predupuestalque dejó el gobierno anterior,por que no da ideas para evitar tal atropello para nuestros hogares? Pero no.	0
Grave accidente en la calle 26 en Bogotá deja un muerto https://t.co/JZyyULG2do https://t.co/lzBbuLdPvp	1
Se presenta caída de motociclista ‍🏍 en la carrera 24 con calle 74. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
RT @SectorMovilidad: 📊 En la mañana de hoy se atendieron desde nuestro Centro de Gestión del Tránsito un total de 166 incidentes viales.E…	0
@cajuca007 @CatalinaSuarezB @SenorCaicedo Previo al incidente aseveró que el papá del ex-senador perteneció a una Bacrim, y prácticamente todos los días lo acusa de paraco. Si yo le digo a ud que su mamá es una puta y que prostituye niñas para lo mismo sin ninguna prueba ud mínimo me da en la cara ¿O no?	0
📢#Atención: Se habilita el tránsito vehicular sobre la Autonorte y sobre la Calle 100 en ambos sentidos.@TransMilenio está a la espera que los usuarios despejen la troncal de la Autonorte para reiniciar su operación de manera segura.	0
RT @FerrinMellizo: #YoReportoEnCitytv Accidente en estación Policarpa. Compromete bus de servicio público y articulado de #TransMilenio https://t.co/XaMNFJA61t	1
RT @Clarin_deportes: En medio de un extraño hermetismo sobre el accidente, hinchas del Leicester ya realizan homenajes https://t.co/tDb9NWn…	0
Accidente en Calle 72 #traficobogota. Tráfico 23m más lento de lo habitual. https://t.co/d9JaipYahw https://t.co/4dZQOOXYJ9	1
💥  Incidente vial, caída de motociclista 🏍‍ en la calle 80 con carrera 104, sentido oriente-occidente.Unidad de 👮 @TransitoBta asignada.	1
Durante este puente festivo van 35 muertos en accidentes de tránsitohttps://t.co/gSZ1iZUCPc #OigoLAFm #MePasoALaFM https://t.co/4C8ChBerZW	0
En la carrera 7 con calle 127 al sur dos vehiculos se chocaron.	1
@josue_lozano De acuerdo Ingeniero.	0
@BogotaTransito @TransitoBta En av ciudad de cali con calle 67 (caño) sentido norte sur una motocicleta caída x carro particular gris choque simple.  Acabo de pasar X ahí.	1
📢#AEstaHora se habilitan dos carriles de tres en la Autonorte con calle 116, luego de que un tractocamión cayera en la zanja que divide este corredor. El vehículo es sacado del lugar y se trabaja para retirarlo de la vía lo más pronto. https://t.co/GNZVzp5U5N	1
RT @RedapBogota: Informar lesionado en accidente de tránsito carrera 69 H calle 79 a sector de las ferias	1
#ArribaBogotá accidente de tránsito deja una persona lesionada en la Autonorte con 116. Al parecer el conductor del camión se quedó dormido. A esta hora hay paso controlado en la zona @Citytv @ArribaBogota https://t.co/6W5nnih7nH	1
Con el proyecto del silbato busco que las #bicipersonas puedan contar con una medida de prevención en tránsito y advertencia ante la inseguridad que vive Bogotá	0
@_Muergano_ Lee bien lo que escribí, pendeja.	0
@petrogustavo Gustavo, no pierda el tiempo respondiendo a bots. Mejor centre fuerzas en hacer mejor las marchas, usar la tecnología para denunciar a quienes hagan desmanes y así identificarlos, y una vez por todas demostrar que no son los estudiantes los violentos.	0
Incidente vial entre  particular 🚘 y bus 🚌‍ en la carrera 18 con calle 5 C, Unidad de 👮 @TransitoBta asignada	1
Tecnología de video inteligente para acabar con las congestiones de tránsito https://t.co/zBNUTk5eyF https://t.co/ulj9Qr3ZfE	0
💥  Incidente vial entre  taxi 🚖 y  bus 🚌 en la calle 161 con carrera 19 A, sentido occidente-oriente.Unidad de 👮 @TransitoBta asignada.	1
Particular 🚘 choca contra objeto fijo (vivienda) 🏠 en la carrera 11 Este con calle  55 Sur. Se asigna unidad de👮🏻 @TransitoBta. 🚑 y 🚒 @BomberosBogota.	1
Incidente vial implicado un motociclista 🏍  en la Autonorte con calle 159 , sentido sur - norte. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
Lo que Avianca no sabe es que “La amable espera en línea” es todo menos amable. Uno esta puteandolos del otro lado del teléfono, indignado porque han pasado más de 10 minutos y nada que se reconecta el operar.	0
Reporte de transitoEVENTUALIDADES EN VÍAen la carrera 7 con calle 49 en sentido sur - norte un motociclista se causa autolesionesen la avenida Boyacá con avenida La Esperanza en sentido sur - norte chocan dos motocicletas, una persona lesionada	1
RT @andresdg29: @TransMilenio accidente estación granja sentido Occidente - oriente, por irresponsabilidad de las personas ...... https://t…	1
Lluvias sectorizadas 🌧⛈ de acuerdo al sistema de alerta de Bogotá @IDIGER, se reportan lluvias en las siguientes localidades de la ciudad: UsaquénChapineroBarrios UnidosSanta Fe Transite con precaución.(https://t.co/DL3G4z6ehI)* https://t.co/ApZU3JdXB6	0
💥  Incidente vial entre particular  🚘y un peatón  🚶🏽  en la Av. Boyacá con calle 147, sentido sur - norte. Unidad de 👮TransitoBta y 🚑 asignadas.	1
💥  Se presenta caída de motocicleta 🏍  en la Av. Boyaca con carrera  33, sentido norte - sur. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
Incidente vial caída de motociclista ‍🏍  en la Carrera  7 con calle  156, sentido norte - sur. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
Canción para esta noche: love Is a battlefield	0
@jairosoto11 @ElsyValeria @eljulisastoque Esa es la lógica de ustedes fans de petro que creen que cuando uno no es petrista es uribista, definitivamente los extremos se parecen 🤦‍♂️... lo digo por mi	0
Incidente vial entre 2 particulares 🚘‍ en la Av. 1 de Mayo con Av. Boyacá, sentido oriente - occidente.Unidad de 👮 TransitoBta asignada.	1
Incidente vial entre  particular 🚘 y bus 🚌 en la Autonorte  con calle 194, sentido sur-norte.Unidad de 👮 @TransitoBta asignada.	1
⚠ Se presenta vehículo 🚌 varado varado en la Autonorte con  calle 100, sentido sur - norte.Se gestiona unidad de 👮 @TransitoBta y asistencia.	0
Que barro!!! Apaguemos el TV	0
Incidente vial caída de motociclista ‍🏍  en la Calle 27 sur con carrera  19. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
Incidente vial entre dos particulares 🚙‍ en la Av. Boyacá con calle 129, sentido norte - sur.Unidad de 👮 TransitoBta asignada.	1
⚠ Se presenta taxi 🚖 varado en la Calle 127 con Av Córdoba , sentido occidente - oriente- oriente.Se gestiona unidad de 👮 @TransitoBta y asistencia.	0
#ElNoctámbulo Aparatoso accidente en la Avenida Suba con calle 127. El conductor se salvó de milagro. #ArribaBogotá https://t.co/D6qLLsufhG	1
ALERTA PELIGRO Quiero denunciar que un Kia 2018,  con solo 18.000 kilometros de uso, una llanta presentó imperfectos de fabrica dichos por UDS. mismos. Eso pudo originar accidente. Cuántas llantas más hay así rodando y la gente no sabe. ? corren riesgos sus vidas. #REVISELAS	0
#trip #blackandwhite en Universidad Nacional de Colombia - Sitio Oficial https://t.co/DOcf9nTwTR	0
A esta hora nuestras unidades se encuentran en la autopista norte por 100. Donde se presenta un choque entre un vehículo particular y un vehículo de servicio público, por fortuna no… https://t.co/GEc4fGzMAe	1
Calle 80 totalmente  totalmente trancada desde la entrada al quirigua al Occidente	0
Es que Jorge Pizano se iba a suicidar, compró el cianuro, lo escondió y luego preparó la pócima en una botella de agua que no alcanzó a beber porque sufrió un paro. Esa botella se quedó en su estudio dónde por accidente su hijo bebió el veneno. ¿Se comen el cuento? Yo tampoco.	0
Incidente vial entre particular 🚘 y tractocamión  en la carrera  69F con calle 13, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	1
en la avenida cali con calle 72 hacia el norte un carro chocó a un ciclista, esta herido	1
Hoy en transmilenio me encuentro a un hombre vendiendo mentas para sobrevivir, gritando al mundo su situación. En colombia buscando oportunidades para ayudar a su familia en Venezuela. Un migrante como muchos que merece nuestro apoyo y solidaridad #DiaInternacionalDelMigrante https://t.co/ri09ndip50	0
💥  Se presenta caída de motociclista ‍🏍 en la Av. Caracas con calle 57, sentido sur - norte. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
RT @AngeelaPatricia: Trancón por la 30 sentido norte-sur se debe a un accidente de tránsito, motociclista herida. Ayer hubo otro accidente…	1
